ward_code,hour,base_risk_score,time_multiplier,risk_score,risk_score_noisy
R/N,7,0.1864624785364562,0.8076923076923076,0.1506043095871377,0.1353960143260038
R/N,8,0.1864624785364562,0.8653846153846153,0.16136176027193325,0.14723061110338356
R/N,9,0.1864624785364562,1.0576923076923077,0.19721992922125176,0.20418142734198083
R/N,10,0.1864624785364562,1.2038461538461538,0.2244721376227338,0.18102960737781407
R/N,11,0.1864624785364562,1.3307692307692307,0.248138529129284,0.20591461589798735
R/N,12,0.1864624785364562,1.196153846153846,0.22303781086476102,0.20148448422718793
R/N,13,0.1864624785364562,1.1076923076923075,0.20654305314807453,0.2001396385967191
R/N,14,0.1864624785364562,1.0269230769230768,0.19148262218936077,0.2008098491573009
R/N,15,0.1864624785364562,0.9807692307692308,0.18287666164152436,0.2271373481500109
R/N,16,0.1864624785364562,1.0692307692307692,0.19937141935821084,0.22510120805427142
R/N,17,0.1864624785364562,1.1115384615384614,0.2072602165270609,0.20246206062815808
R/N,18,0.1864624785364562,1.1692307692307693,0.2180176672118565,0.21744718097477583
R/N,19,0.1864624785364562,1.1230769230769229,0.20941170666402,0.17933582572488574
R/N,20,0.1864624785364562,1.1423076923076922,0.21299752355895188,0.21244212947918018
R/N,21,0.1864624785364562,1.1230769230769229,0.20941170666402,0.20075194749641587
R/N,22,0.1864624785364562,1.1115384615384614,0.2072602165270609,0.21694177333720358
R/N,23,0.1864624785364562,1.0038461538461538,0.18717964191544256,0.1623627136088729
M/E,0,0.10422851219863846,0.9980769230769232,0.10402807275210263,0.11960846817933779
M/E,1,0.10422851219863846,0.9865384615384616,0.10282543607288756,0.1488076034629649
M/E,2,0.10422851219863846,0.8846153846153846,0.09220214540648787,0.08893934095278214
M/E,3,0.10422851219863846,0.7692307692307692,0.08017577861433726,0.0922271302773055
M/E,4,0.10422851219863846,0.6230769230769231,0.0649423806776132,0.08564670042894656
M/E,5,0.10422851219863846,0.6346153846153846,0.06614501735682825,0.05410840320025316
M/E,6,0.10422851219863846,0.6884615384615383,0.07175732185983186,0.07848009631414436
M/E,7,0.10422851219863846,0.8076923076923076,0.08418456754505413,0.08456233956850798
M/E,8,0.10422851219863846,0.8653846153846153,0.09019775094112943,0.09312803389759439
M/E,9,0.10422851219863846,1.0576923076923077,0.11024169559471377,0.08705140207904977
M/E,10,0.10422851219863846,1.2038461538461538,0.12547509353143785,0.12621039875920612
M/E,11,0.10422851219863846,1.3307692307692307,0.13870409700280348,0.15364404574016696
M/E,12,0.10422851219863846,1.196153846153846,0.12467333574529445,0.1682076439791457
M/E,13,0.10422851219863846,1.1076923076923075,0.11545312120464567,0.14423124598720188
M/E,14,0.10422851219863846,1.0269230769230768,0.10703466445014026,0.17163013817548695
M/E,15,0.10422851219863846,0.9807692307692308,0.10222411773328004,0.07920369084663856
M/E,16,0.10422851219863846,1.0692307692307692,0.11144433227392882,0.13761395137554916
M/E,17,0.10422851219863846,1.1115384615384614,0.11585400009771735,0.1213542602698679
M/E,18,0.10422851219863846,1.1692307692307693,0.12186718349379266,0.1875612714903228
M/E,19,0.10422851219863846,1.1230769230769229,0.1170566367769324,0.09280768821627786
M/E,20,0.10422851219863846,1.1423076923076922,0.11906103124229085,0.09386937597686756
M/E,21,0.10422851219863846,1.1230769230769229,0.1170566367769324,0.09907485741361173
M/E,22,0.10422851219863846,1.1115384615384614,0.11585400009771735,0.052137128368423144
M/E,23,0.10422851219863846,1.0038461538461538,0.10462939109171014,0.08885674044128732
M/W,0,0.18158003589882282,0.9980769230769232,0.18123084352209434,0.1584568636754834
M/W,1,0.18158003589882282,0.9865384615384616,0.1791356892617233,0.18364750285600953
M/W,2,0.18158003589882282,0.8846153846153846,0.1606284932951125,0.17088117256842728
M/W,3,0.18158003589882282,0.7692307692307692,0.13967695069140215,0.19596207586787873
M/W,4,0.18158003589882282,0.6230769230769231,0.11313833006003576,0.14165104520561728
M/W,5,0.18158003589882282,0.6346153846153846,0.11523348432040678,0.09792637465053469
M/W,6,0.18158003589882282,0.6884615384615383,0.1250108708688049,0.09805843072835417
M/W,7,0.18158003589882282,0.8076923076923076,0.14666079822597225,0.16141837337116743
M/W,8,0.18158003589882282,0.8653846153846153,0.15713656952782742,0.11752957331720816
M/W,9,0.18158003589882282,1.0576923076923077,0.192055807200678,0.2469995701763086
M/W,10,0.18158003589882282,1.2038461538461538,0.21859442783204439,0.253977631453683
M/W,11,0.18158003589882282,1.3307692307692307,0.24164112469612575,0.2275658551329846
M/W,12,0.18158003589882282,1.196153846153846,0.21719765832513033,0.16580362245240401
M/W,13,0.18158003589882282,1.1076923076923075,0.20113480899561909,0.24175098022058147
M/W,14,0.18158003589882282,1.0269230769230768,0.18646872917302187,0.18303253381544335
M/W,15,0.18158003589882282,0.9807692307692308,0.17808811213153777,0.21522260149074163
M/W,16,0.18158003589882282,1.0692307692307692,0.19415096146104902,0.146318131697218
M/W,17,0.18158003589882282,1.1115384615384614,0.2018331937490761,0.18385194306046293
M/W,18,0.18158003589882282,1.1692307692307693,0.2123089650509313,0.2124662760424768
M/W,19,0.18158003589882282,1.1230769230769229,0.20392834800944712,0.20533776582238938
M/W,20,0.18158003589882282,1.1423076923076922,0.20742027177673222,0.1939183076323549
M/W,21,0.18158003589882282,1.1230769230769229,0.20392834800944712,0.22261384597987208
M/W,22,0.18158003589882282,1.1115384615384614,0.2018331937490761,0.16980458086759825
M/W,23,0.18158003589882282,1.0038461538461538,0.18227842065227984,0.17800703610164104
H/E,0,0.4801557922876612,0.9980769230769232,0.47923241576403114,0.4828412847153881
H/E,1,0.4801557922876612,0.9865384615384616,0.4736921566222504,0.48912532164401284
H/E,2,0.4801557922876612,0.8846153846153846,0.42475320086985413,0.4461016472125208
H/E,3,0.4801557922876612,0.7692307692307692,0.36935060945204706,0.335611346696911
H/E,4,0.4801557922876612,0.6230769230769231,0.29917399365615815,0.25315056853408946
H/E,5,0.4801557922876612,0.6346153846153846,0.30471425279793884,0.3430445574548941
H/E,6,0.4801557922876612,0.6884615384615383,0.33056879545958207,0.3405382158189698
H/E,7,0.4801557922876612,0.8076923076923076,0.38781813992464936,0.3653635438279528
H/E,8,0.4801557922876612,0.8653846153846153,0.4155194356335529,0.4620539948992286
H/E,9,0.4801557922876612,1.0576923076923077,0.5078570879965647,0.5113273270253504
H/E,10,0.4801557922876612,1.2038461538461538,0.5780337037924537,0.6134126193143684
H/E,11,0.4801557922876612,1.3307692307692307,0.6389765543520414,0.6410021087943446
H/E,12,0.4801557922876612,1.196153846153846,0.5743401976979331,0.6361626354443927
H/E,13,0.4801557922876612,1.1076923076923075,0.5318648776109477,0.5845251028842439
H/E,14,0.4801557922876612,1.0269230769230768,0.4930830636184828,0.4856141391641106
H/E,15,0.4801557922876612,0.9807692307692308,0.47092202705136005,0.5000691555799908
H/E,16,0.4801557922876612,1.0692307692307692,0.5133973471383454,0.5327586256258998
H/E,17,0.4801557922876612,1.1115384615384614,0.5337116306582079,0.5747705773841784
H/E,18,0.4801557922876612,1.1692307692307693,0.5614129263671116,0.5324652225497085
H/E,19,0.4801557922876612,1.1230769230769229,0.5392518897999886,0.5598334335999418
H/E,20,0.4801557922876612,1.1423076923076922,0.5484856550362899,0.5802383896417775
H/E,21,0.4801557922876612,1.1230769230769229,0.5392518897999886,0.4864897052072952
H/E,22,0.4801557922876612,1.1115384615384614,0.5337116306582079,0.4982138752782347
H/E,23,0.4801557922876612,1.0038461538461538,0.48200254533492143,0.4208255800021184
K/E,0,0.34197154128802815,0.9980769230769232,0.34131390370862813,0.3332316986752914
K/E,1,0.34197154128802815,0.9865384615384616,0.3373680782322278,0.3588943459061067
K/E,2,0.34197154128802815,0.8846153846153846,0.30251328652402487,0.3475839980869057
K/E,3,0.34197154128802815,0.7692307692307692,0.26305503176002165,0.2652778751726149
K/E,4,0.34197154128802815,0.6230769230769231,0.21307457572561753,0.26193304209275625
K/E,5,0.34197154128802815,0.6346153846153846,0.21702040120201785,0.1756173574555711
K/E,6,0.34197154128802815,0.6884615384615383,0.23543425342521934,0.1843327802445647
K/E,7,0.34197154128802815,0.8076923076923076,0.2762077833480227,0.27454135238112415
K/E,8,0.34197154128802815,0.8653846153846153,0.2959369107300243,0.30745887419820356
K/E,9,0.34197154128802815,1.0576923076923077,0.36170066867002976,0.36071982622720694
K/E,10,0.34197154128802815,1.2038461538461538,0.41168112470443385,0.34965786170323754
K/E,11,0.34197154128802815,1.3307692307692307,0.45508520494483745,0.4524116037594538
K/E,12,0.34197154128802815,1.196153846153846,0.40905057438683357,0.369916489371688
K/E,13,0.34197154128802815,1.1076923076923075,0.37879924573443113,0.39888942219933227
K/E,14,0.34197154128802815,1.0269230769230768,0.3511784673996289,0.3621764147825343
K/E,15,0.34197154128802815,0.9807692307692308,0.33539516549402765,0.30719877190420697
K/E,16,0.34197154128802815,1.0692307692307692,0.3656464941464301,0.3502304866263293
K/E,17,0.34197154128802815,1.1115384615384614,0.3801145208932312,0.34833811523656266
K/E,18,0.34197154128802815,1.1692307692307693,0.39984364827523294,0.3979632753570378
K/E,19,0.34197154128802815,1.1230769230769229,0.38406034636963154,0.4127146159846687
K/E,20,0.34197154128802815,1.1423076923076922,0.39063672216363216,0.3610649407735658
K/E,21,0.34197154128802815,1.1230769230769229,0.38406034636963154,0.39918174183516686
K/E,22,0.34197154128802815,1.1115384615384614,0.3801145208932312,0.364206792342058
K/E,23,0.34197154128802815,1.0038461538461538,0.34328681644682824,0.3195006314789579
P/S,0,0.15203026765946262,0.9980769230769232,0.1517379017601175,0.14852699096148078
P/S,1,0.15203026765946262,0.9865384615384616,0.1499837063640468,0.11892643669146556
P/S,2,0.15203026765946262,0.8846153846153846,0.13448831369875539,0.11787883453833992
P/S,3,0.15203026765946262,0.7692307692307692,0.11694635973804816,0.0810100229603827
P/S,4,0.15203026765946262,0.6230769230769231,0.09472655138781902,0.1536683053753107
P/S,5,0.15203026765946262,0.6346153846153846,0.09648074678388974,0.0975386533430416
P/S,6,0.15203026765946262,0.6884615384615383,0.1046669919655531,0.08367522672577553
P/S,7,0.15203026765946262,0.8076923076923076,0.12279367772495056,0.1292130750469772
P/S,8,0.15203026765946262,0.8653846153846153,0.13156465470530418,0.1281948132145793
P/S,9,0.15203026765946262,1.0576923076923077,0.16080124463981624,0.15417215665381956
P/S,10,0.15203026765946262,1.2038461538461538,0.18302105299004537,0.20144605399134813
P/S,11,0.15203026765946262,1.3307692307692307,0.20231720234682332,0.22504243364824247
P/S,12,0.15203026765946262,1.196153846153846,0.18185158939266485,0.16593655496434903
P/S,13,0.15203026765946262,1.1076923076923075,0.16840275802278934,0.15112821080344893
P/S,14,0.15203026765946262,1.0269230769230768,0.15612339025029429,0.14787183933574496
P/S,15,0.15203026765946262,0.9807692307692308,0.14910660866601141,0.08004897372394387
P/S,16,0.15203026765946262,1.0692307692307692,0.16255544003588696,0.11709970816993039
P/S,17,0.15203026765946262,1.1115384615384614,0.16898748982147957,0.2099937178448153
P/S,18,0.15203026765946262,1.1692307692307693,0.17775846680183321,0.22710749820687173
P/S,19,0.15203026765946262,1.1230769230769229,0.1707416852175503,0.16327060403085894
P/S,20,0.15203026765946262,1.1423076923076922,0.17366534421100152,0.1909620531026745
P/S,21,0.15203026765946262,1.1230769230769229,0.1707416852175503,0.18007918985385638
P/S,22,0.15203026765946262,1.1115384615384614,0.16898748982147957,0.2613539140751367
P/S,23,0.15203026765946262,1.0038461538461538,0.15261499945815285,0.18620224680119016
P/N,0,0.07465469564576302,0.9980769230769232,0.07451112892336734,0.07067360117894433
P/N,1,0.07465469564576302,0.9865384615384616,0.07364972858899313,0.04498351537098036
P/N,2,0.07465469564576302,0.8846153846153846,0.06604069230202113,0.017847302694293958
P/N,3,0.07465469564576302,0.7692307692307692,0.05742668895827924,0.06353059803429593
P/N,4,0.07465469564576302,0.6230769230769231,0.04651561805620619,0.023825095697677087
P/N,5,0.07465469564576302,0.6346153846153846,0.047377018390580374,0.004709407102650151
P/N,6,0.07465469564576302,0.6884615384615383,0.05139688661765992,0.03199970009038412
P/N,7,0.07465469564576302,0.8076923076923076,0.0602980234061932,0.027851583297761356
P/N,8,0.07465469564576302,0.8653846153846153,0.06460502507806415,0.11521927413024109
P/N,9,0.07465469564576302,1.0576923076923077,0.07896169731763396,0.10541089002611748
P/N,10,0.07465469564576302,1.2038461538461538,0.08987276821970702,0.0896335889802085
P/N,11,0.07465469564576302,1.3307692307692307,0.09934817189782309,0.14374649606452386
P/N,12,0.07465469564576302,1.196153846153846,0.08929850133012421,0.09161955055955276
P/N,13,0.07465469564576302,1.1076923076923075,0.0826944320999221,0.056855906060074186
P/N,14,0.07465469564576302,1.0269230769230768,0.07666462975930279,0.1223583520773925
P/N,15,0.07465469564576302,0.9807692307692308,0.07321902842180604,0.0893863297323458
P/N,16,0.07465469564576302,1.0692307692307692,0.07982309765200815,0.048705713022214464
P/N,17,0.07465469564576302,1.1115384615384614,0.0829815655447135,0.07727140520220525
P/N,18,0.07465469564576302,1.1692307692307693,0.08728856721658446,0.06102001961504174
P/N,19,0.07465469564576302,1.1230769230769229,0.08384296587908768,0.0423589739501576
P/N,20,0.07465469564576302,1.1423076923076922,0.08527863310304468,0.11306395952899392
P/N,21,0.07465469564576302,1.1230769230769229,0.08384296587908768,0.1411254650931916
P/N,22,0.07465469564576302,1.1115384615384614,0.0829815655447135,0.04102453833013927
P/N,23,0.07465469564576302,1.0038461538461538,0.07494182909055441,0.09183090619127154
R/S,0,0.25852746679998334,0.9980769230769232,0.2580302985945988,0.238511021520944
R/S,1,0.25852746679998334,0.9865384615384616,0.25504728936229126,0.24043352784935038
R/S,2,0.25852746679998334,0.8846153846153846,0.22869737447690833,0.21092555674974225
R/S,3,0.25852746679998334,0.7692307692307692,0.1988672821538333,0.17294755906343884
R/S,4,0.25852746679998334,0.6230769230769231,0.16108249854460502,0.16253814738294983
R/S,5,0.25852746679998334,0.6346153846153846,0.1640655077769125,0.13913700428458137
R/S,6,0.25852746679998334,0.6884615384615383,0.17798621752768082,0.18609992230107597
R/S,7,0.25852746679998334,0.8076923076923076,0.20881064626152498,0.20730350297805086
R/S,8,0.25852746679998334,0.8653846153846153,0.22372569242306248,0.21655725101707018
R/S,9,0.25852746679998334,1.0576923076923077,0.27344251296152083,0.2462156031002729
R/S,10,0.25852746679998334,1.2038461538461538,0.31122729657074916,0.2939241566536992
R/S,11,0.25852746679998334,1.3307692307692307,0.3440403981261317,0.36670213490090436
R/S,12,0.25852746679998334,1.196153846153846,0.3092386237492108,0.32426613937794224
R/S,13,0.25852746679998334,1.1076923076923075,0.28636888630151996,0.25704222895756346
R/S,14,0.25852746679998334,1.0269230769230768,0.2654878216753675,0.2684677908382443
R/S,15,0.25852746679998334,0.9807692307692308,0.25355578474613755,0.2760973984472912
R/S,16,0.25852746679998334,1.0692307692307692,0.2764255221938283,0.22634336376018716
R/S,17,0.25852746679998334,1.1115384615384614,0.28736322271228915,0.3036640284836872
R/S,18,0.25852746679998334,1.1692307692307693,0.3022782688738267,0.2823995561054513
R/S,19,0.25852746679998334,1.1230769230769229,0.29034623194459663,0.3074641920023914
R/S,20,0.25852746679998334,1.1423076923076922,0.2953179139984425,0.27242013930216696
R/S,21,0.25852746679998334,1.1230769230769229,0.29034623194459663,0.23619976892466107
R/S,22,0.25852746679998334,1.1115384615384614,0.28736322271228915,0.23853694957579427
R/S,23,0.25852746679998334,1.0038461538461538,0.2595218032107525,0.260964351610594
H/W,0,0.4260583797072911,0.9980769230769232,0.4252390366693925,0.43303071172103696
H/W,1,0.4260583797072911,0.9865384615384616,0.42032297844200067,0.3931934796888684
H/W,2,0.4260583797072911,0.8846153846153846,0.37689779743337287,0.3960555711966941
H/W,3,0.4260583797072911,0.7692307692307692,0.32773721515945464,0.27789161329138584
H/W,4,0.4260583797072911,0.6230769230769231,0.2654671442791583,0.2634847503197388
H/W,5,0.4260583797072911,0.6346153846153846,0.2703832025065501,0.23405271651367643
H/W,6,0.4260583797072911,0.6884615384615383,0.2933248075677119,0.2737697243336471
H/W,7,0.4260583797072911,0.8076923076923076,0.3441240759174274,0.3455460360569198
H/W,8,0.4260583797072911,0.8653846153846153,0.3687043670543865,0.3428919660958679
H/W,9,0.4260583797072911,1.0576923076923077,0.4506386708442502,0.4391020045173554
H/W,10,0.4260583797072911,1.2038461538461538,0.5129087417245466,0.5430975260009798
H/W,11,0.4260583797072911,1.3307692307692307,0.5669853822258566,0.5496786261401622
H/W,12,0.4260583797072911,1.196153846153846,0.509631369572952,0.5347021329349062
H/W,13,0.4260583797072911,1.1076923076923075,0.4719415898296147,0.4380503841898862
H/W,14,0.4260583797072911,1.0269230769230768,0.43752918223787196,0.45342330757533045
H/W,15,0.4260583797072911,0.9807692307692308,0.41786494932830476,0.46111200794804175
H/W,16,0.4260583797072911,1.0692307692307692,0.455554729071642,0.38140539406782337
H/W,17,0.4260583797072911,1.1115384615384614,0.47358027590541196,0.44967341824129764
H/W,18,0.4260583797072911,1.1692307692307693,0.49816056704237116,0.5154727308577873
H/W,19,0.4260583797072911,1.1230769230769229,0.47849633413280374,0.472404972551514
H/W,20,0.4260583797072911,1.1423076923076922,0.4866897645117902,0.49782414071292946
H/W,21,0.4260583797072911,1.1230769230769229,0.47849633413280374,0.46037677853132913
H/W,22,0.4260583797072911,1.1115384615384614,0.47358027590541196,0.47617796952959895
H/W,23,0.4260583797072911,1.0038461538461538,0.42769706578308836,0.42302674872132595
L,0,0.4592488817722051,0.9980769230769232,0.45836571084572014,0.49339917269551437
L,1,0.4592488817722051,0.9865384615384616,0.45306668528681004,0.46069931058584646
L,2,0.4592488817722051,0.8846153846153846,0.4062586261831045,0.41638670604536054
L,3,0.4592488817722051,0.7692307692307692,0.3532683705940039,0.3409120616103299
L,4,0.4592488817722051,0.6230769230769231,0.28614738018114316,0.27151919345896836
L,5,0.4592488817722051,0.6346153846153846,0.2914464057400532,0.2784696601054646
L,6,0.4592488817722051,0.6884615384615383,0.31617519168163344,0.32800875595298234
L,7,0.4592488817722051,0.8076923076923076,0.37093178912370406,0.35830225469909616
L,8,0.4592488817722051,0.8653846153846153,0.3974269169182544,0.4061201626251468
L,9,0.4592488817722051,1.0576923076923077,0.4857440095667554,0.5480060335261185
L,10,0.4592488817722051,1.2038461538461538,0.5528649999796161,0.5789987410825669
L,11,0.4592488817722051,1.3307692307692307,0.6111542811276267,0.6013735751625915
L,12,0.4592488817722051,1.196153846153846,0.549332316273676,0.5853687339385943
L,13,0.4592488817722051,1.1076923076923075,0.5087064536553656,0.49646419246471907
L,14,0.4592488817722051,1.0269230769230768,0.4716132747429952,0.41046953868765956
L,15,0.4592488817722051,0.9807692307692308,0.450417172507355,0.4201745831798329
L,16,0.4592488817722051,1.0692307692307692,0.49104303512566544,0.4349192774948898
L,17,0.4592488817722051,1.1115384615384614,0.5104727955083356,0.4999273909870963
L,18,0.4592488817722051,1.1692307692307693,0.536967923302886,0.5375204746785726
L,19,0.4592488817722051,1.1230769230769229,0.5157718210672456,0.566064940435504
L,20,0.4592488817722051,1.1423076923076922,0.5246035303320957,0.5344113515450206
L,21,0.4592488817722051,1.1230769230769229,0.5157718210672456,0.5091988052029797
L,22,0.4592488817722051,1.1115384615384614,0.5104727955083356,0.5353549629438402
L,23,0.4592488817722051,1.0038461538461538,0.4610152236251751,0.39468116435493855
